tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
2251.00;-290172305#0_0;51.23;7.99;1967.00;0.36;-121794822#3_0;5.10;0.00;tripinfo_2712;284.00;2712;0;1585.13;1.00;0.00;58.60;DEFAULT_VEHTYPE;;4;12.00
2251.00;8382285_0;80.54;8.40;2134.00;0.08;1153265597#0_0;5.10;0.00;tripinfo_2936;117.00;2936;0;912.10;1.06;0.00;12.26;DEFAULT_VEHTYPE;;0;0.00
2251.00;-628755543_0;50.70;8.85;2131.00;0.96;231483332#0_0;5.10;0.00;tripinfo_2957;120.00;2957;0;682.91;1.11;0.00;45.34;DEFAULT_VEHTYPE;;3;29.00
2253.00;972497141_0;0.69;6.51;902.00;0.40;11294375#3_0;5.10;0.00;tripinfo_1230;1351.00;1230;0;1733.04;0.92;0.00;1129.25;DEFAULT_VEHTYPE;;14;1013.00
2254.00;155433040#0_0;179.13;8.02;1625.00;0.20;220267104#0_0;5.10;0.00;tripinfo_2240;629.00;2240;1;2089.71;1.04;0.00;385.50;DEFAULT_VEHTYPE;;7;312.00
2256.00;220267247#0_0;18.06;6.05;2009.00;0.80;-30324793_0;5.10;0.00;tripinfo_2785;247.00;2785;0;1289.75;0.76;0.00;44.33;DEFAULT_VEHTYPE;;2;13.00
2257.00;244422544#0_0;113.72;8.27;2090.00;2.88;220267105#1_0;5.10;0.00;tripinfo_2896;167.00;2896;0;1342.65;1.09;0.00;18.01;DEFAULT_VEHTYPE;;0;0.00
2258.00;856293282_0;0.20;10.35;1734.00;0.20;-47027406_0;5.10;0.00;tripinfo_2390;524.00;2390;1;2527.71;0.80;0.00;150.15;DEFAULT_VEHTYPE;;7;78.00
2258.00;302657565#0_0;212.13;8.51;1906.00;0.00;13853658_0;5.10;0.00;tripinfo_2625;352.00;2625;0;3768.49;1.04;0.00;60.02;DEFAULT_VEHTYPE;;3;19.00
2259.00;4730648#2_0;41.39;8.12;995.00;0.96;830745951_0;5.10;0.00;tripinfo_1357;1264.00;1357;0;2400.86;1.01;0.00;1012.38;DEFAULT_VEHTYPE;;14;919.00
2259.00;-781650841_0;71.98;11.03;2026.00;0.08;567036034_0;5.10;0.00;tripinfo_2786;233.00;2786;0;1098.25;0.85;0.00;84.45;DEFAULT_VEHTYPE;;3;52.00
2260.00;856293282_0;0.20;13.24;2116.00;0.16;220137286#2_0;5.10;0.00;tripinfo_2922;144.00;2922;0;793.60;1.04;0.00;58.90;DEFAULT_VEHTYPE;;3;26.00
2262.00;-781650841_0;71.98;14.08;1389.00;0.68;-4730648#1_0;5.10;0.00;tripinfo_1906;873.00;1906;0;1440.43;1.07;0.00;714.96;DEFAULT_VEHTYPE;;11;603.00
2262.00;8140193#0_0;129.42;6.25;2068.00;0.40;31431544#3_0;5.10;0.00;tripinfo_2855;194.00;2855;0;998.71;0.79;0.00;41.67;DEFAULT_VEHTYPE;;2;20.00
2263.00;4726681#0_0;251.87;9.04;1260.00;0.20;239757763_0;5.10;0.00;tripinfo_1740;1003.00;1740;0;3007.17;1.14;0.00;768.22;DEFAULT_VEHTYPE;;6;679.00
2263.00;150275984#3_0;22.78;7.86;1349.00;0.72;231475826#0_0;5.10;0.00;tripinfo_1849;914.00;1849;0;1665.32;1.04;0.00;720.37;DEFAULT_VEHTYPE;;6;662.00
2263.00;180156396#0_0;47.64;6.19;1973.00;0.72;-8384914_0;5.10;0.00;tripinfo_2724;290.00;2724;0;1737.79;0.84;0.00;31.05;DEFAULT_VEHTYPE;;0;0.00
2264.00;-121794822#1_0;62.78;1.91;1897.00;0.16;-239758251_0;5.10;0.00;tripinfo_2622;367.00;2622;0;1689.80;1.12;0.00;145.19;DEFAULT_VEHTYPE;;6;61.00
2264.00;-27882418#1_0;24.82;8.20;2165.00;0.12;-523287556_0;5.10;0.00;tripinfo_3004;99.00;3004;0;742.89;1.03;0.00;11.85;DEFAULT_VEHTYPE;;0;0.00
2265.00;265113917#0_0;48.01;7.50;1058.00;0.04;96016135_0;3.41;0.00;tripinfo_1443;1207.00;1443;1;3502.66;0.96;0.00;841.66;DEFAULT_VEHTYPE;;12;721.00
2265.00;31412878_0;156.52;5.00;2067.00;0.64;-8382302#0_0;5.10;0.00;tripinfo_2863;198.00;2863;0;1270.83;0.93;0.00;22.16;DEFAULT_VEHTYPE;;0;0.00
2266.00;14362916#0_0;76.16;8.36;2045.00;0.64;175206107#0_0;5.10;0.00;tripinfo_2838;221.00;2838;0;1648.67;1.12;0.00;44.03;DEFAULT_VEHTYPE;;2;17.00
2267.00;399914536#0_0;56.06;8.18;1823.00;0.60;21766158_0;5.10;0.00;tripinfo_2520;444.00;2520;0;981.25;0.99;0.00;327.65;DEFAULT_VEHTYPE;;9;244.00
2267.00;-244422543#1_0;126.29;6.68;1986.00;0.40;8384907#0_0;5.10;0.00;tripinfo_2755;281.00;2755;0;1650.32;0.95;0.00;71.31;DEFAULT_VEHTYPE;;3;39.00
2267.00;240549300#0_0;6.52;8.74;2030.00;0.68;403882372_0;0.20;0.00;tripinfo_2806;237.00;2806;0;3097.73;1.10;0.00;29.84;DEFAULT_VEHTYPE;;2;9.00
2267.00;-220267107#1_0;76.11;6.96;2093.00;5.08;308337938_0;0.20;0.00;tripinfo_2886;174.00;2886;0;962.30;0.94;0.00;44.95;DEFAULT_VEHTYPE;;3;17.00
2268.00;1150906866_0;87.85;8.70;884.00;2.32;47426244#0_0;5.10;0.00;tripinfo_1219;1384.00;1219;0;2490.99;1.17;0.00;1158.72;DEFAULT_VEHTYPE;;11;1009.00
2268.00;-121794822#9_0;8.61;1.52;1947.00;0.16;70724347#0_0;4.20;0.00;tripinfo_2697;321.00;2697;0;1569.66;0.98;0.00;66.95;DEFAULT_VEHTYPE;;2;12.00
2269.00;-33301560#1_0;24.68;9.67;1550.00;0.40;-121794825#2_0;5.10;0.00;tripinfo_2130;719.00;2130;1;2817.09;1.24;0.00;410.12;DEFAULT_VEHTYPE;;8;297.00
2269.00;8382395#0_0;164.43;6.25;1990.00;0.88;231940830#0_0;5.10;0.00;tripinfo_2746;279.00;2746;1;1695.54;0.88;0.00;48.99;DEFAULT_VEHTYPE;;2;12.00
2269.00;-1106583870_0;89.79;8.48;2073.00;0.96;31428221#0_0;5.10;0.00;tripinfo_2857;196.00;2857;0;1675.19;1.14;0.00;18.43;DEFAULT_VEHTYPE;;0;0.00
2269.00;8140193#0_0;129.42;6.59;2092.00;0.56;-220267104#1_0;5.10;0.00;tripinfo_2902;177.00;2902;0;927.78;0.79;0.00;35.24;DEFAULT_VEHTYPE;;2;14.00
2271.00;1083809476#0_0;72.33;8.37;1934.00;0.00;654207120_0;0.20;0.00;tripinfo_2675;337.00;2675;0;1726.32;1.03;0.00;103.36;DEFAULT_VEHTYPE;;6;45.00
2271.00;770622525_0;67.29;8.80;2092.00;0.40;-220267247#5_0;5.10;0.00;tripinfo_2880;179.00;2880;0;1314.31;1.07;0.00;31.31;DEFAULT_VEHTYPE;;2;9.00
2274.00;180020059#0_0;84.81;7.36;2082.00;5.44;13853659#1_0;5.10;0.00;tripinfo_2873;192.00;2873;0;1214.28;0.94;0.00;27.25;DEFAULT_VEHTYPE;;0;0.00
2274.00;-31431101#1_0;119.31;7.88;2216.00;0.60;220267108#0_0;5.10;0.00;tripinfo_3070;58.00;3070;0;426.65;1.08;0.00;9.62;DEFAULT_VEHTYPE;;0;0.00
2275.00;4726680_0;260.87;6.70;1475.00;0.40;162611854#0_0;5.10;0.00;tripinfo_2030;800.00;2030;0;3032.50;0.93;0.00;499.77;DEFAULT_VEHTYPE;;9;421.00
2275.00;-31445160#2_0;112.65;8.76;2210.00;0.24;-327412184_0;5.10;0.00;tripinfo_3058;65.00;3058;0;481.36;1.07;0.00;9.80;DEFAULT_VEHTYPE;;0;0.00
2276.00;-27807643#2_0;6.60;7.46;1096.00;0.96;8140199_0;5.10;0.00;tripinfo_1507;1180.00;1507;0;3646.26;1.02;0.00;891.44;DEFAULT_VEHTYPE;;10;814.00
2276.00;5450860#0_0;75.98;7.74;2063.00;0.88;33301688#0_0;5.10;0.00;tripinfo_2846;213.00;2846;0;1251.54;0.95;0.00;47.13;DEFAULT_VEHTYPE;;3;20.00
2277.00;28208884#0_0;120.14;7.54;1996.00;0.04;1167764376_0;5.10;0.00;tripinfo_2768;281.00;2768;0;1799.93;1.02;0.00;67.53;DEFAULT_VEHTYPE;;2;34.00
2278.00;150275984#4_0;31.81;7.42;1234.00;0.36;4426076#1_0;5.10;0.00;tripinfo_1687;1044.00;1687;0;2172.65;1.02;0.00;786.17;DEFAULT_VEHTYPE;;10;667.00
2278.00;308337938_0;0.20;6.91;1386.00;0.72;30215395#0_0;5.10;0.00;tripinfo_1899;892.00;1899;0;2019.87;0.94;0.00;639.64;DEFAULT_VEHTYPE;;9;524.00
2282.00;159636082_0;0.20;7.00;1136.00;0.00;875759960_0;5.10;0.00;tripinfo_1575;1146.00;1575;0;580.24;1.20;0.00;1103.32;DEFAULT_VEHTYPE;;13;1026.00
2282.00;628755546#0_0;42.68;5.83;1618.00;0.32;1053478469#1_0;5.10;0.00;tripinfo_2244;664.00;2244;0;2687.68;0.84;0.00;322.34;DEFAULT_VEHTYPE;;1;301.00
2283.00;291949061#0_0;196.65;4.66;1221.00;0.64;14471542#11_0;5.10;0.00;tripinfo_1688;1062.00;1688;0;2179.97;0.85;0.00;741.70;DEFAULT_VEHTYPE;;12;615.00
2284.00;4318239#0_0;189.40;7.37;2008.00;0.44;610739513#1_0;5.10;0.00;tripinfo_2773;276.00;2773;0;2308.37;0.94;0.00;53.36;DEFAULT_VEHTYPE;;1;22.00
2285.00;31449010#1_0;80.90;6.24;1496.00;0.84;14626335#4_0;5.10;0.00;tripinfo_2053;789.00;2053;0;1764.30;0.86;0.00;584.56;DEFAULT_VEHTYPE;;10;506.00
2287.00;231945290#6_0;54.95;6.71;1157.00;0.68;62020321_0;5.10;0.00;tripinfo_1581;1130.00;1581;0;2030.98;0.93;0.00;929.19;DEFAULT_VEHTYPE;;18;844.00
2287.00;-8140188#16_0;144.61;8.52;2214.00;0.68;-70724346#3_0;5.10;0.00;tripinfo_3056;73.00;3056;0;604.35;1.15;0.00;9.12;DEFAULT_VEHTYPE;;0;0.00
2288.00;14626330#0_0;44.68;13.59;1398.00;0.80;31445160#0_0;5.10;0.00;tripinfo_1935;890.00;1935;0;1640.83;0.99;0.00;734.87;DEFAULT_VEHTYPE;;13;646.00
2290.00;155472436#0_0;108.36;10.25;2029.00;0.88;30215395#0_0;5.10;0.00;tripinfo_2796;261.00;2796;0;3163.88;1.26;0.00;40.46;DEFAULT_VEHTYPE;;1;10.00
2291.00;4441062_0;62.39;14.41;1326.00;0.80;-480937385_0;5.10;0.00;tripinfo_1835;965.00;1835;0;4138.74;1.08;0.00;654.78;DEFAULT_VEHTYPE;;11;519.00
2291.00;31431608_0;235.51;7.02;1917.00;0.16;33301688#0_0;5.10;0.00;tripinfo_2647;374.00;2647;0;2149.15;0.88;0.00;79.92;DEFAULT_VEHTYPE;;5;32.00
2291.00;4731082#1_0;175.06;7.75;1946.00;0.04;1153265597#0_0;5.10;0.00;tripinfo_2693;345.00;2693;0;2402.11;0.96;0.00;53.25;DEFAULT_VEHTYPE;;1;4.00
2291.00;8384893#0_0;79.02;6.82;1995.00;0.00;-1066478854#1_0;5.10;0.00;tripinfo_2750;296.00;2750;0;2295.09;0.96;0.00;40.65;DEFAULT_VEHTYPE;;2;5.00
2292.00;19846527#2_0;54.32;8.26;1995.00;0.28;62020116#0_0;5.10;0.00;tripinfo_2751;297.00;2751;0;2433.24;1.03;0.00;46.99;DEFAULT_VEHTYPE;;1;12.00
2293.00;-231940830#3_0;170.11;6.33;1569.00;2.68;47461591#1_0;5.10;0.00;tripinfo_2156;724.00;2156;1;4669.83;0.89;0.00;130.08;DEFAULT_VEHTYPE;;5;45.00
2293.00;-4426074#1_0;287.56;7.97;1855.00;0.80;-31445160#2_0;5.10;0.00;tripinfo_2560;438.00;2560;0;1844.24;1.04;0.00;232.15;DEFAULT_VEHTYPE;;7;172.00
2294.00;8382365#1_0;75.06;8.24;1998.00;0.56;31427180_0;0.20;0.00;tripinfo_2752;296.00;2752;0;3388.30;1.02;0.00;31.94;DEFAULT_VEHTYPE;;1;3.00
2294.00;-4318242#1_0;81.05;4.59;2148.00;0.32;8140197#0_0;5.10;0.00;tripinfo_2969;146.00;2969;0;746.26;0.71;0.00;16.91;DEFAULT_VEHTYPE;;0;0.00
2295.00;960773148#0_0;23.82;1.55;1494.00;0.28;-4726710#1_0;5.10;0.00;tripinfo_2051;801.00;2051;1;5164.54;0.95;0.00;207.35;DEFAULT_VEHTYPE;;8;86.00
2295.00;31431343#0_0;47.35;8.72;1993.00;0.60;8152037#0_0;5.10;0.00;tripinfo_2745;302.00;2745;0;2182.53;1.11;0.00;59.90;DEFAULT_VEHTYPE;;1;28.00
2296.00;198077805#0_0;126.70;10.14;654.00;0.68;7682863#0_0;5.10;0.00;tripinfo_906;1642.00;906;0;1382.79;0.80;0.00;1483.75;DEFAULT_VEHTYPE;;14;1381.00
2296.00;403882372_0;0.20;6.83;1957.00;0.04;8382445#0_0;5.10;0.00;tripinfo_2718;339.00;2718;1;2128.45;1.02;0.00;84.87;DEFAULT_VEHTYPE;;5;35.00
2296.00;-31445160#0_0;113.73;9.56;2099.00;0.40;8384902#0_0;5.10;0.00;tripinfo_2905;197.00;2905;1;1464.08;1.16;0.00;43.27;DEFAULT_VEHTYPE;;1;1.00
2298.00;155472436#0_0;108.36;6.11;1871.00;17.52;121794822#0_0;5.10;0.00;tripinfo_2559;427.00;2559;0;1960.30;0.85;0.00;96.09;DEFAULT_VEHTYPE;;4;30.00
2298.00;510492454#0_1;50.58;8.07;1954.00;0.68;145550723_0;5.10;0.00;tripinfo_2706;344.00;2706;0;1755.51;1.06;0.00;96.04;DEFAULT_VEHTYPE;;3;38.00
2299.00;8382444_0;205.41;9.15;1745.00;1.00;307372339#0_0;5.10;0.00;tripinfo_2400;554.00;2400;0;1432.75;1.12;0.00;399.98;DEFAULT_VEHTYPE;;4;350.00
2299.00;8382285_0;80.54;8.01;2192.00;0.64;521008026_0;5.10;0.00;tripinfo_3038;107.00;3038;0;757.46;1.08;0.00;22.69;DEFAULT_VEHTYPE;;0;0.00
2300.00;265117578_0;151.84;7.63;2026.00;0.64;-31445160#0_0;5.10;0.00;tripinfo_2813;274.00;2813;1;1979.68;1.01;0.00;35.42;DEFAULT_VEHTYPE;;1;4.00
2300.00;290174549#0_0;117.86;7.20;2081.00;0.84;8382421#0_0;5.10;0.00;tripinfo_2878;219.00;2878;0;1514.60;0.96;0.00;31.74;DEFAULT_VEHTYPE;;1;4.00
2300.00;198077805#2_1;33.47;14.65;2094.00;0.92;-31431101#2_0;5.10;0.00;tripinfo_2889;206.00;2889;0;1632.05;1.10;0.00;35.57;DEFAULT_VEHTYPE;;1;3.00
2300.00;8382302#1_0;190.56;7.96;2111.00;0.00;-47426241#1_0;5.10;0.00;tripinfo_2925;189.00;2925;0;1269.32;0.98;0.00;32.32;DEFAULT_VEHTYPE;;1;8.00
2300.00;302657565#0_0;212.13;7.45;2144.00;4.44;-4312572#1_0;5.10;0.00;tripinfo_2948;156.00;2948;0;1193.70;1.01;0.00;24.25;DEFAULT_VEHTYPE;;0;0.00
2300.00;8250527#1_0;57.51;7.40;2149.00;0.52;8382402#2_0;5.10;0.00;tripinfo_2959;151.00;2959;0;1066.72;1.03;0.00;26.76;DEFAULT_VEHTYPE;;2;4.00
2300.00;70724347#2_0;47.89;7.85;2174.00;0.76;31412878_0;5.10;0.00;tripinfo_2992;126.00;2992;0;807.97;1.02;0.00;21.25;DEFAULT_VEHTYPE;;1;1.00
2301.00;-119180342#1_1;10.01;15.57;1467.00;0.48;-31445160#2_0;5.10;0.00;tripinfo_2016;834.00;2016;0;1678.13;1.20;0.00;703.06;DEFAULT_VEHTYPE;;14;596.00
2301.00;654207122_0;0.20;1.57;1526.00;0.08;13853661#2_0;5.10;0.00;tripinfo_2111;775.00;2111;1;5608.51;0.98;0.00;190.95;DEFAULT_VEHTYPE;;8;64.00
2301.00;8140197#0_0;77.85;8.99;2084.00;0.00;-220267106#1_0;5.10;0.00;tripinfo_2875;217.00;2875;0;1641.68;1.12;0.00;39.68;DEFAULT_VEHTYPE;;1;1.00
2302.00;8140198#0_0;36.85;7.18;2043.00;0.84;-31431343#2_0;5.10;0.00;tripinfo_2828;259.00;2828;0;1540.61;0.89;0.00;49.24;DEFAULT_VEHTYPE;;4;13.00
2302.00;31519076#0_0;19.30;5.72;2044.00;0.12;4726710#1_0;5.10;0.00;tripinfo_2829;258.00;2829;1;1622.85;1.15;0.00;56.10;DEFAULT_VEHTYPE;;1;2.00
2303.00;4441057#1_1;11.28;12.18;1181.00;0.64;-523287556_0;5.10;0.00;tripinfo_1638;1122.00;1638;0;4279.36;0.95;0.00;773.83;DEFAULT_VEHTYPE;;11;667.00
2304.00;8382440#0_0;245.78;8.58;1493.00;0.64;1111110395_0;5.10;0.00;tripinfo_2063;811.00;2063;0;1599.88;1.04;0.00;624.70;DEFAULT_VEHTYPE;;5;572.00
2304.00;830745951_0;281.47;6.23;2163.00;0.00;150275988#0_0;5.10;0.00;tripinfo_3000;141.00;3000;0;879.86;0.85;0.00;15.29;DEFAULT_VEHTYPE;;0;0.00
2305.00;220267106#0_0;195.54;5.64;2161.00;0.36;150275986#3_0;5.10;0.00;tripinfo_2987;144.00;2987;0;821.87;0.79;0.00;17.95;DEFAULT_VEHTYPE;;0;0.00
2307.00;307954760#0_0;115.51;7.66;505.00;0.12;745498474_0;5.10;0.00;tripinfo_679;1802.00;679;0;1606.32;0.95;0.00;1642.59;DEFAULT_VEHTYPE;;15;1510.00
2307.00;150276015#0_0;157.00;7.44;1001.00;0.92;31427257#0_0;5.10;0.00;tripinfo_1389;1306.00;1389;1;4911.50;0.93;0.00;818.83;DEFAULT_VEHTYPE;;15;670.00
2309.00;40151778_0;77.77;8.20;1884.00;0.64;8152036#0_0;5.10;0.00;tripinfo_2613;425.00;2613;1;4235.52;1.05;0.00;73.22;DEFAULT_VEHTYPE;;2;16.00
2310.00;-23084263#0_0;84.85;7.00;1687.00;0.64;-8382393#3_0;5.10;0.00;tripinfo_2338;623.00;2338;0;950.52;0.96;0.00;499.70;DEFAULT_VEHTYPE;;2;484.00
2312.00;121794824_0;75.93;1.89;1905.00;0.40;14626335#0_0;5.10;0.00;tripinfo_2630;407.00;2630;0;2112.96;0.96;0.00;98.39;DEFAULT_VEHTYPE;;6;20.00
2314.00;643081314#0_0;6.64;8.70;1249.00;1.16;14471542#8_0;5.10;0.00;tripinfo_1722;1065.00;1722;0;2509.32;1.14;0.00;804.42;DEFAULT_VEHTYPE;;15;594.00
2315.00;121794825#3_0;4.66;2.51;1639.00;0.68;36801004#2_0;5.10;0.00;tripinfo_2256;676.00;2256;1;5468.11;1.04;0.00;149.26;DEFAULT_VEHTYPE;;6;26.00
2316.00;239757874#3_0;8.75;8.69;1485.00;0.48;37535329#0_0;0.20;0.00;tripinfo_2041;831.00;2041;0;1234.47;1.07;0.00;695.20;DEFAULT_VEHTYPE;;8;581.00
2316.00;803266531#2_0;99.84;7.91;2063.00;0.60;1307684785#0_0;5.10;0.00;tripinfo_2845;253.00;2845;0;1634.65;0.97;0.00;44.38;DEFAULT_VEHTYPE;;1;18.00
2316.00;-8382443_0;168.16;8.10;2223.00;0.08;-30324793_0;5.10;0.00;tripinfo_3086;93.00;3086;0;632.76;1.01;0.00;17.44;DEFAULT_VEHTYPE;;1;5.00
2317.00;4730637#4_0;132.09;8.86;1944.00;0.92;-654207127#5_0;5.10;0.00;tripinfo_2689;373.00;2689;0;2063.80;1.08;0.00;116.83;DEFAULT_VEHTYPE;;6;27.00
2317.00;-414404581#1_0;29.61;6.88;2174.00;0.44;7682863#0_0;5.10;0.00;tripinfo_2998;143.00;2998;0;733.93;0.94;0.00;48.46;DEFAULT_VEHTYPE;;3;18.00
2318.00;174272153_0;35.17;7.50;1154.00;0.36;-8382445#1_0;5.10;0.00;tripinfo_1587;1164.00;1587;0;1364.82;0.97;0.00;999.45;DEFAULT_VEHTYPE;;12;898.00
2319.00;-654207127#1_0;72.74;2.45;1511.00;0.80;720012594#0_0;5.10;0.00;tripinfo_2085;808.00;2085;1;5679.11;1.03;0.00;220.50;DEFAULT_VEHTYPE;;7;73.00
2319.00;628781006#7_0;74.07;6.85;1601.00;0.12;1263793722#0_0;5.10;0.00;tripinfo_2204;718.00;2204;0;1251.55;0.93;0.00;559.12;DEFAULT_VEHTYPE;;14;466.00
2319.00;14858643#0_1;10.41;5.81;2116.00;0.20;40493384#2_0;5.10;0.00;tripinfo_2915;203.00;2915;0;1626.82;0.76;0.00;21.31;DEFAULT_VEHTYPE;;0;0.00
2319.00;19846377#0_0;81.20;9.51;2176.00;0.88;8382299#0_0;5.10;0.00;tripinfo_3021;143.00;3021;0;1175.83;1.18;0.00;21.92;DEFAULT_VEHTYPE;;1;1.00
2320.00;28275167_0;44.02;8.41;961.00;0.72;-23084263#2_0;5.10;0.00;tripinfo_1324;1359.00;1324;1;2799.47;1.03;0.00;1059.46;DEFAULT_VEHTYPE;;12;925.00
2322.00;830745951_0;281.47;5.73;1771.00;0.24;47895849#1_0;5.10;0.00;tripinfo_2458;551.00;2458;1;4149.05;0.79;0.00;57.52;DEFAULT_VEHTYPE;;2;2.00
2322.00;14471542#8_0;50.73;10.40;1955.00;2.76;-47426244#0_0;5.10;0.00;tripinfo_2692;367.00;2692;0;2819.17;1.26;0.00;97.25;DEFAULT_VEHTYPE;;2;36.00
2322.00;-220267247#0_0;17.80;7.28;2234.00;0.92;-150275986#3_0;5.10;0.00;tripinfo_3089;88.00;3089;0;556.59;0.88;0.00;10.38;DEFAULT_VEHTYPE;;0;0.00
2323.00;13853655#1_0;17.55;7.53;2181.00;3.08;231945290#4_0;5.10;0.00;tripinfo_3011;142.00;3011;0;944.80;0.97;0.00;21.82;DEFAULT_VEHTYPE;;1;3.00
2323.00;27882429#0_0;132.74;8.03;2282.00;0.68;8382368#0_0;5.10;0.00;tripinfo_3156;41.00;3156;0;288.58;0.98;0.00;4.60;DEFAULT_VEHTYPE;;0;0.00
2324.00;628762073#0_0;192.93;9.12;961.00;0.12;400961599#0_0;5.10;0.00;tripinfo_1329;1363.00;1329;1;5069.22;1.15;0.00;921.42;DEFAULT_VEHTYPE;;13;728.00
2324.00;-832487280_0;55.08;7.56;1949.00;0.36;47999870_0;5.10;0.00;tripinfo_2687;375.00;2687;1;2358.39;1.01;0.00;71.01;DEFAULT_VEHTYPE;;2;19.00
2325.00;150275986#4_0;0.20;6.41;1940.00;8.20;4730616#1_0;0.59;0.00;tripinfo_2665;385.00;2665;0;2130.57;0.92;0.00;88.66;DEFAULT_VEHTYPE;;2;39.00
2325.00;628762074#0_0;45.23;7.63;2235.00;0.84;-32200291_0;5.10;0.00;tripinfo_3078;90.00;3078;0;606.61;1.02;0.00;17.95;DEFAULT_VEHTYPE;;1;5.00
2326.00;781742860#6_0;113.31;8.05;1556.00;0.24;40598675#0_0;5.10;0.00;tripinfo_2158;770.00;2158;0;939.92;0.99;0.00;641.37;DEFAULT_VEHTYPE;;3;619.00
2326.00;14118784#0_0;104.44;7.85;1908.00;0.68;14471542#3_0;5.10;0.00;tripinfo_2631;418.00;2631;1;2440.54;1.02;0.00;117.30;DEFAULT_VEHTYPE;;2;5.00
2326.00;-239757874#3_0;8.75;7.25;2149.00;0.92;745498474_0;5.10;0.00;tripinfo_2964;177.00;2964;0;925.77;0.98;0.00;62.83;DEFAULT_VEHTYPE;;3;20.00
2328.00;433333438#0_0;23.51;6.94;1237.00;0.84;-1066478854#1_0;5.10;0.00;tripinfo_1703;1091.00;1703;0;3732.85;0.86;0.00;766.47;DEFAULT_VEHTYPE;;11;689.00
2328.00;40493501#1_0;53.93;8.38;2078.00;4.48;11294375#0_0;5.10;0.00;tripinfo_2866;250.00;2866;0;1946.22;1.09;0.00;34.60;DEFAULT_VEHTYPE;;1;5.00
2332.00;4726706#6_0;132.38;7.28;2192.00;0.00;1298817713_0;5.10;0.00;tripinfo_3025;140.00;3025;0;941.92;0.98;0.00;16.88;DEFAULT_VEHTYPE;;0;0.00
2334.00;-434361017#1_0;49.79;7.69;2226.00;0.16;-236306864#4_0;5.10;0.00;tripinfo_3072;108.00;3072;0;720.05;0.97;0.00;34.36;DEFAULT_VEHTYPE;;2;16.00
2338.00;150275984#5_0;73.36;8.20;1304.00;0.24;430855719_0;5.10;0.00;tripinfo_1808;1034.00;1808;0;2343.10;1.12;0.00;785.14;DEFAULT_VEHTYPE;;14;593.00
2338.00;124862963#0_0;89.92;12.24;2040.00;0.44;155433041_0;5.10;0.00;tripinfo_2823;298.00;2823;1;1955.19;0.94;0.00;40.93;DEFAULT_VEHTYPE;;1;5.00
2340.00;17671153_0;4.69;6.15;1390.00;0.28;759157551#0_0;5.10;0.00;tripinfo_1926;950.00;1926;0;2713.78;0.95;0.00;615.93;DEFAULT_VEHTYPE;;5;561.00
2340.00;945224009_0;20.88;6.52;1694.00;0.32;1156337042_0;5.10;0.00;tripinfo_2344;646.00;2344;0;1018.33;1.15;0.00;538.73;DEFAULT_VEHTYPE;;6;481.00
2340.00;8384926#0_0;41.79;8.41;2156.00;0.44;-220267104#1_0;5.10;0.00;tripinfo_2973;184.00;2973;1;1424.76;1.04;0.00;17.42;DEFAULT_VEHTYPE;;0;0.00
2340.00;31428221#0_0;91.98;7.85;2205.00;0.60;-8382305_0;5.10;0.00;tripinfo_3045;135.00;3045;0;1025.45;1.04;0.00;14.52;DEFAULT_VEHTYPE;;0;0.00
2341.00;4730637#1_0;102.23;7.31;2066.00;0.92;-121794822#3_0;5.10;0.00;tripinfo_2864;275.00;2864;0;1717.34;1.02;0.00;39.53;DEFAULT_VEHTYPE;;1;3.00
2342.00;400586988#2_0;30.47;9.02;1929.00;0.80;-220267247#1_0;5.10;0.00;tripinfo_2660;413.00;2660;0;2969.41;1.16;0.00;104.12;DEFAULT_VEHTYPE;;3;22.00
2343.00;4730616#2_0;5.29;7.62;1902.00;0.64;-121794824_0;5.10;0.00;tripinfo_2638;441.00;2638;0;2602.61;1.04;0.00;80.56;DEFAULT_VEHTYPE;;2;11.00
2343.00;-150275985#2_0;56.92;8.77;2261.00;0.20;-132148870#1_0;5.10;0.00;tripinfo_3115;82.00;3115;0;604.37;1.06;0.00;13.35;DEFAULT_VEHTYPE;;1;1.00
2344.00;8382443_0;166.79;6.65;1063.00;0.40;4690639#0_0;5.10;0.00;tripinfo_1455;1281.00;1455;0;2686.27;0.92;0.00;933.79;DEFAULT_VEHTYPE;;17;767.00
2344.00;124862963#0_0;89.92;14.58;2276.00;2.04;-27807643#2_0;5.10;0.00;tripinfo_3143;68.00;3143;0;749.84;1.09;0.00;15.88;DEFAULT_VEHTYPE;;0;0.00
2345.00;939752207_1;96.28;4.91;949.00;0.64;879483837_0;5.10;0.00;tripinfo_1313;1396.00;1313;0;1920.61;0.96;0.00;1212.58;DEFAULT_VEHTYPE;;18;1075.00
2345.00;856293282_0;0.20;12.52;2066.00;0.44;-47446166_0;5.10;0.00;tripinfo_2848;279.00;2848;0;2037.73;1.02;0.00;44.49;DEFAULT_VEHTYPE;;1;13.00
